participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
ON05258	sub-ON05258	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON05258	sub-ON05258	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON05311	sub-ON05311	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON05311	sub-ON05311	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON05311	sub-ON05311	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON05311	sub-ON05311	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON05530	sub-ON05530	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON05530	sub-ON05530	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON05530	sub-ON05530	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON05530	sub-ON05530	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON06421	sub-ON06421	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON06421	sub-ON06421	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON06421	sub-ON06421	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON06421	sub-ON06421	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON06910	sub-ON06910	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON06910	sub-ON06910	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON06910	sub-ON06910	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON06910	sub-ON06910	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON07392	sub-ON07392	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON07392	sub-ON07392	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON07392	sub-ON07392	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON07392	sub-ON07392	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08155	sub-ON08155	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON08155	sub-ON08155	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08155	sub-ON08155	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON08155	sub-ON08155	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08392	sub-ON08392	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON08392	sub-ON08392	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON08392	sub-ON08392	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON08392	sub-ON08392	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON08571	sub-ON08571	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON08571	sub-ON08571	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08571	sub-ON08571	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON08571	sub-ON08571	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08710	sub-ON08710	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON08710	sub-ON08710	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08710	sub-ON08710	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON08710	sub-ON08710	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08760	sub-ON08760	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON08760	sub-ON08760	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08760	sub-ON08760	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON08760	sub-ON08760	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08792	sub-ON08792	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON08792	sub-ON08792	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON08792	sub-ON08792	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON08792	sub-ON08792	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09474	sub-ON09474	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON09474	sub-ON09474	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09474	sub-ON09474	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON09474	sub-ON09474	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09540	sub-ON09540	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON09540	sub-ON09540	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09540	sub-ON09540	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON09540	sub-ON09540	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09681	sub-ON09681	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON09681	sub-ON09681	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09681	sub-ON09681	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON09681	sub-ON09681	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09760	sub-ON09760	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON09760	sub-ON09760	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09760	sub-ON09760	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON09760	sub-ON09760	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09766	sub-ON09766	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON09766	sub-ON09766	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON09766	sub-ON09766	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON09766	sub-ON09766	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON10965	sub-ON10965	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON10965	sub-ON10965	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON10965	sub-ON10965	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON10965	sub-ON10965	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON11111	sub-ON11111	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON11111	sub-ON11111	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON11111	sub-ON11111	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON11111	sub-ON11111	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON11394	sub-ON11394	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON11394	sub-ON11394	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON11394	sub-ON11394	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON11394	sub-ON11394	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON11411	sub-ON11411	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON11411	sub-ON11411	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON11411	sub-ON11411	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON11411	sub-ON11411	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON12666	sub-ON12666	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON12666	sub-ON12666	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON12666	sub-ON12666	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON12666	sub-ON12666	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON12688	sub-ON12688	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON12688	sub-ON12688	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON12688	sub-ON12688	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON12688	sub-ON12688	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON13545	sub-ON13545	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON13545	sub-ON13545	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON13545	sub-ON13545	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON13545	sub-ON13545	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON13986	sub-ON13986	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON13986	sub-ON13986	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON13986	sub-ON13986	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON13986	sub-ON13986	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON13986	sub-ON13986	02	freesurfer741ants243	7.4.1	default	ses-02	SUCCESS
ON13986	sub-ON13986	02	freesurfer8001ants243	8.0.0.1	default	ses-02	SUCCESS
ON13986	sub-ON13986	02	fslanat6071ants243	6.0.7.1	default	ses-02	SUCCESS
ON13986	sub-ON13986	02	samseg8001ants243	8.0.0.1	default	ses-02	SUCCESS
ON17159	sub-ON17159	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON17159	sub-ON17159	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON17159	sub-ON17159	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON17159	sub-ON17159	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON18047	sub-ON18047	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON18047	sub-ON18047	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON18047	sub-ON18047	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON18047	sub-ON18047	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON21834	sub-ON21834	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON21834	sub-ON21834	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON21834	sub-ON21834	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON21834	sub-ON21834	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON21959	sub-ON21959	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON21959	sub-ON21959	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON21959	sub-ON21959	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON21959	sub-ON21959	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON21976	sub-ON21976	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON21976	sub-ON21976	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON21976	sub-ON21976	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON21976	sub-ON21976	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON22299	sub-ON22299	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON22299	sub-ON22299	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON22299	sub-ON22299	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON22299	sub-ON22299	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON22662	sub-ON22662	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON22662	sub-ON22662	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON22662	sub-ON22662	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON22662	sub-ON22662	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON22671	sub-ON22671	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON22671	sub-ON22671	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON22671	sub-ON22671	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON22671	sub-ON22671	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23419	sub-ON23419	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON23419	sub-ON23419	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23419	sub-ON23419	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON23419	sub-ON23419	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23483	sub-ON23483	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON23483	sub-ON23483	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON23483	sub-ON23483	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON23483	sub-ON23483	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON23664	sub-ON23664	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON23664	sub-ON23664	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23664	sub-ON23664	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON23664	sub-ON23664	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23776	sub-ON23776	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON23776	sub-ON23776	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23776	sub-ON23776	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON23776	sub-ON23776	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON23897	sub-ON23897	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON23897	sub-ON23897	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON23897	sub-ON23897	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON23897	sub-ON23897	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON25658	sub-ON25658	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON25658	sub-ON25658	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON25658	sub-ON25658	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON25658	sub-ON25658	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON25939	sub-ON25939	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON25939	sub-ON25939	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON25939	sub-ON25939	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON25939	sub-ON25939	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON26105	sub-ON26105	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON26105	sub-ON26105	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON26105	sub-ON26105	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON26105	sub-ON26105	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON26309	sub-ON26309	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON26309	sub-ON26309	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON26309	sub-ON26309	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON26309	sub-ON26309	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON26854	sub-ON26854	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON26854	sub-ON26854	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON26854	sub-ON26854	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON26854	sub-ON26854	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON28693	sub-ON28693	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON28693	sub-ON28693	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON28693	sub-ON28693	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON28693	sub-ON28693	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON30080	sub-ON30080	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON30080	sub-ON30080	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON30080	sub-ON30080	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON30080	sub-ON30080	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON30535	sub-ON30535	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON30535	sub-ON30535	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON30535	sub-ON30535	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON30535	sub-ON30535	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON31551	sub-ON31551	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON31551	sub-ON31551	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON31551	sub-ON31551	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON31551	sub-ON31551	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON33159	sub-ON33159	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON33159	sub-ON33159	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON33159	sub-ON33159	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON33159	sub-ON33159	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON33221	sub-ON33221	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON33221	sub-ON33221	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON33221	sub-ON33221	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON33221	sub-ON33221	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON33827	sub-ON33827	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON33827	sub-ON33827	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON33827	sub-ON33827	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON33827	sub-ON33827	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON34754	sub-ON34754	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON34754	sub-ON34754	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON34754	sub-ON34754	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON34754	sub-ON34754	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON34766	sub-ON34766	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON34766	sub-ON34766	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON34766	sub-ON34766	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON34766	sub-ON34766	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON35773	sub-ON35773	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON35773	sub-ON35773	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON35773	sub-ON35773	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON35773	sub-ON35773	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON35920	sub-ON35920	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON35920	sub-ON35920	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON35920	sub-ON35920	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON35920	sub-ON35920	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON37194	sub-ON37194	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON37194	sub-ON37194	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON37194	sub-ON37194	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON37194	sub-ON37194	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON38044	sub-ON38044	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON38044	sub-ON38044	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON38044	sub-ON38044	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON38044	sub-ON38044	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON39099	sub-ON39099	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON39099	sub-ON39099	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON39099	sub-ON39099	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON39099	sub-ON39099	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON39384	sub-ON39384	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON39384	sub-ON39384	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON39384	sub-ON39384	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON39384	sub-ON39384	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON39384	sub-ON39384	02	freesurfer741ants243	7.4.1	default	ses-02	SUCCESS
ON39384	sub-ON39384	02	freesurfer8001ants243	8.0.0.1	default	ses-02	SUCCESS
ON39384	sub-ON39384	02	fslanat6071ants243	6.0.7.1	default	ses-02	SUCCESS
ON39384	sub-ON39384	02	samseg8001ants243	8.0.0.1	default	ses-02	SUCCESS
ON40397	sub-ON40397	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON40397	sub-ON40397	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON40397	sub-ON40397	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON40397	sub-ON40397	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON40757	sub-ON40757	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON40757	sub-ON40757	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON40757	sub-ON40757	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON40757	sub-ON40757	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON41090	sub-ON41090	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON41090	sub-ON41090	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON41090	sub-ON41090	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON41090	sub-ON41090	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON41606	sub-ON41606	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON41606	sub-ON41606	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON41606	sub-ON41606	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON41606	sub-ON41606	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON42107	sub-ON42107	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON42107	sub-ON42107	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON42107	sub-ON42107	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON42107	sub-ON42107	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON42941	sub-ON42941	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON42941	sub-ON42941	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON42941	sub-ON42941	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
ON42941	sub-ON42941	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON43001	sub-ON43001	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
ON43001	sub-ON43001	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
ON43001	sub-ON43001	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
ON43001	sub-ON43001	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
ON43016	sub-ON43016	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
ON43016	sub-ON43016	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
ON43016	sub-ON43016	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
