participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
024	sub-024	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
025	sub-025	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
025	sub-025	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
025	sub-025	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
025	sub-025	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
026	sub-026	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
026	sub-026	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
026	sub-026	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
026	sub-026	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
027	sub-027	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
027	sub-027	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
027	sub-027	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
027	sub-027	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
028	sub-028	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
028	sub-028	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
028	sub-028	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
028	sub-028	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
029	sub-029	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
029	sub-029	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
029	sub-029	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
029	sub-029	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
030	sub-030	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
030	sub-030	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
030	sub-030	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
030	sub-030	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
031	sub-031	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
031	sub-031	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
031	sub-031	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
031	sub-031	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
032	sub-032	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
032	sub-032	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
032	sub-032	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
032	sub-032	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
033	sub-033	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
033	sub-033	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
033	sub-033	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
033	sub-033	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
034	sub-034	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
034	sub-034	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
034	sub-034	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
034	sub-034	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
035	sub-035	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
035	sub-035	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
035	sub-035	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
035	sub-035	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
036	sub-036	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
036	sub-036	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
036	sub-036	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
036	sub-036	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
037	sub-037	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
037	sub-037	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
037	sub-037	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
037	sub-037	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
038	sub-038	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
038	sub-038	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
038	sub-038	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
038	sub-038	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
039	sub-039	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
039	sub-039	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
039	sub-039	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
039	sub-039	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
040	sub-040	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
040	sub-040	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
040	sub-040	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
040	sub-040	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
041	sub-041	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
041	sub-041	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
041	sub-041	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
041	sub-041	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
042	sub-042	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
042	sub-042	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
042	sub-042	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
042	sub-042	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
043	sub-043	01	freesurfer741ants243	7.4.1	default	ses-01	FAIL
043	sub-043	01	freesurfer8001ants243	8.0.0.1	default	ses-01	FAIL
043	sub-043	01	fslanat6071ants243	6.0.7.1	default	ses-01	FAIL
043	sub-043	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
044	sub-044	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
044	sub-044	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
044	sub-044	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
044	sub-044	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
045	sub-045	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
045	sub-045	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
045	sub-045	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
045	sub-045	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
046	sub-046	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
046	sub-046	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
046	sub-046	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
046	sub-046	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
047	sub-047	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
047	sub-047	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
047	sub-047	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
047	sub-047	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
048	sub-048	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
048	sub-048	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
048	sub-048	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
048	sub-048	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
049	sub-049	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
049	sub-049	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
049	sub-049	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
049	sub-049	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
050	sub-050	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
050	sub-050	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
050	sub-050	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
050	sub-050	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
051	sub-051	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
051	sub-051	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
051	sub-051	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
051	sub-051	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
052	sub-052	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
052	sub-052	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
052	sub-052	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
052	sub-052	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
053	sub-053	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
053	sub-053	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
053	sub-053	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
053	sub-053	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
054	sub-054	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
054	sub-054	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
054	sub-054	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
054	sub-054	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
055	sub-055	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
055	sub-055	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
055	sub-055	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
055	sub-055	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
056	sub-056	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
056	sub-056	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
056	sub-056	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
056	sub-056	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
057	sub-057	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
057	sub-057	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
057	sub-057	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
057	sub-057	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
058	sub-058	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
058	sub-058	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
058	sub-058	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
058	sub-058	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
059	sub-059	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
059	sub-059	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
059	sub-059	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
059	sub-059	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
060	sub-060	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
060	sub-060	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
060	sub-060	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
060	sub-060	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
061	sub-061	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
061	sub-061	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
061	sub-061	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
061	sub-061	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
062	sub-062	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
062	sub-062	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
062	sub-062	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
062	sub-062	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
063	sub-063	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
063	sub-063	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
063	sub-063	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
063	sub-063	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
064	sub-064	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
064	sub-064	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
064	sub-064	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
064	sub-064	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
065	sub-065	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
065	sub-065	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
065	sub-065	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
065	sub-065	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
066	sub-066	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
066	sub-066	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
066	sub-066	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
066	sub-066	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
067	sub-067	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
067	sub-067	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
067	sub-067	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
067	sub-067	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
068	sub-068	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
068	sub-068	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
068	sub-068	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
068	sub-068	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
069	sub-069	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
069	sub-069	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
069	sub-069	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
069	sub-069	01	samseg8001ants243	8.0.0.1	default	ses-01	FAIL
070	sub-070	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
070	sub-070	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
070	sub-070	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
070	sub-070	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
071	sub-071	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
071	sub-071	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
071	sub-071	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
071	sub-071	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
072	sub-072	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
072	sub-072	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
072	sub-072	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
072	sub-072	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
073	sub-073	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
073	sub-073	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
073	sub-073	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
073	sub-073	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
074	sub-074	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
074	sub-074	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
074	sub-074	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
074	sub-074	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
075	sub-075	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
075	sub-075	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
075	sub-075	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
075	sub-075	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
076	sub-076	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
076	sub-076	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
076	sub-076	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
076	sub-076	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
077	sub-077	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
077	sub-077	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
077	sub-077	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
077	sub-077	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
078	sub-078	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
078	sub-078	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
078	sub-078	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
078	sub-078	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
079	sub-079	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
079	sub-079	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
079	sub-079	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
079	sub-079	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
080	sub-080	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
080	sub-080	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
080	sub-080	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
080	sub-080	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
081	sub-081	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
081	sub-081	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
081	sub-081	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
081	sub-081	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
082	sub-082	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
082	sub-082	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
082	sub-082	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
082	sub-082	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
083	sub-083	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
083	sub-083	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
083	sub-083	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
083	sub-083	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
084	sub-084	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
084	sub-084	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
084	sub-084	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
084	sub-084	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
085	sub-085	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
085	sub-085	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
085	sub-085	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
085	sub-085	01	samseg8001ants243	8.0.0.1	default	ses-01	SUCCESS
086	sub-086	01	freesurfer741ants243	7.4.1	default	ses-01	SUCCESS
086	sub-086	01	freesurfer8001ants243	8.0.0.1	default	ses-01	SUCCESS
086	sub-086	01	fslanat6071ants243	6.0.7.1	default	ses-01	SUCCESS
